ID,question,facts,results,precision,recall,F-score,,,
12660,['In which state does the valley bordering the Modoc plateau lie?'],"['http://dbpedia.org/property/border,http://dbpedia.org/ontology/state,http://dbpedia.org/ontology/Valley,']",[],,,,,,
,,,,,,,,,
12662,["List the major shrines of the saints whose one of the shrine is St. Takla Haymanot's Church ?"],"['http://dbpedia.org/property/majorShrine,http://dbpedia.org/ontology/majorShrine,http://dbpedia.org/ontology/Saint,']",[' [        "http://dbpedia.org/ontology/majorShrine"    ]'],['1.0'],['1.0'],,,,
12663,['What is the denomination of S. H. Kapadia ?'],"['http://dbpedia.org/property/religion,']",[],,,,,,
,,,,,,,,,
12665,["Which TV show's executive producer is Douglas Netter and composed by Stewart Copeland ?"],"['http://dbpedia.org/ontology/executiveProducer,http://dbpedia.org/property/composer,http://dbpedia.org/ontology/TelevisionShow,']",[' [        "http://dbpedia.org/ontology/producer"    ]'],['0.5'],['1.0'],,,,
12666,['Name the television show whose network is TNT (TV channel) and Prime Time Entertainment Network?'],"['http://dbpedia.org/property/network,http://dbpedia.org/ontology/network,http://dbpedia.org/ontology/TelevisionShow,']","[' [        ""http://dbpedia.org/property/network"",         ""http://dbpedia.org/ontology/network""    ]']",['1.0'],['1.0'],,,,
12667,['Who is the developer of Montecito Inn ?'],"['http://dbpedia.org/property/developer,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
12670,['Titus software publishes which genre of games?'],"['http://dbpedia.org/property/publisher,http://dbpedia.org/ontology/genre,http://dbpedia.org/ontology/VideoGame,']",[],,,,,,
12671,['List the mascot of the universities which are a part of  National Collegiate Athletic Association.'],"['http://dbpedia.org/property/athletics,http://dbpedia.org/property/mascot,http://dbpedia.org/ontology/University,']",[],,,,,,
,,,,,,,,,
12673,['Which university has chancellor as Nicholas S. Zeppos?'],"['http://dbpedia.org/property/chancellor,http://dbpedia.org/ontology/University,']",[],,,,,,
,,,,,,,,,
12675,['Who is the office holder whose deputy was Andrew Peacock and predecessor was Alexander Downer?'],"['http://dbpedia.org/property/deputy,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/ontology/OfficeHolder,']",[' [        "http://dbpedia.org/ontology/predecessor"    ]'],['1.0'],['1.0'],,,,
12676,['Which baseball team is owned by Robert Nutting?'],"['http://dbpedia.org/property/owner,http://dbpedia.org/ontology/BaseballTeam,']",[],,,,,,
,,,,,,,,,
12678,['Who is the President of the United World College of Costa Rica and United World Colleges ?'],"['http://dbpedia.org/property/president,http://dbpedia.org/property/president,']",[],,,,,,
12679,['Which movie produced by Michael Deeley was distributed by Warner Bros ?'],"['http://dbpedia.org/property/distributor,http://dbpedia.org/property/producer,http://dbpedia.org/ontology/Film,']",[' [        "http://dbpedia.org/ontology/parentCompany"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12683,["What are the movies whose director's daughter is Luke Scott?"],"['http://dbpedia.org/ontology/child,http://dbpedia.org/property/director,http://dbpedia.org/ontology/Film,']",[' [        "http://dbpedia.org/ontology/director"    ]'],['0.5'],['1.0'],,,,
,,,,,,,,,
12685,['Under which president was timothy l. woodruff a lieutenant?'],"['http://dbpedia.org/property/lieutenant,']",[],,,,,,
,,,,,,,,,
12687,['What is the nationality of Aishath Saffa ?'],"['http://dbpedia.org/property/nationality,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
12690,['Name the television show whose company is HBO and Playtone?'],"['http://dbpedia.org/ontology/company,http://dbpedia.org/property/company,http://dbpedia.org/ontology/TelevisionShow,']",[' [        "http://dbpedia.org/ontology/company"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
12692,['What is the birth city of trainer of Leallah?'],"['http://dbpedia.org/property/trainer,http://dbpedia.org/property/birthPlace,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
12695,['Which school did Robbie Diack attend?'],"['http://dbpedia.org/property/school,']",[],,,,,,
,,,,,,,,,
12697,['Who is the builder of Atamurat-Kerkichi Bridge ?'],"['http://dbpedia.org/property/builder,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12703,['Who is the designer of Saleen S5S Raptor ?'],"['http://dbpedia.org/property/designer,']",[],,,,,,
12704,['Name the office holder with predecessor as Mark Latham and partner Tim Mathieson ?'],"['http://dbpedia.org/property/predecessor,http://dbpedia.org/ontology/partner,http://dbpedia.org/ontology/OfficeHolder,']","[' [        ""http://dbpedia.org/ontology/partner"",         ""http://dbpedia.org/ontology/predecessor""    ]']",['0.666666666667'],['1.0'],,,,
12705,['List the producer of the television shows distributed by FremantleMedia.'],"['http://dbpedia.org/property/distributor,http://dbpedia.org/ontology/producer,http://dbpedia.org/ontology/TelevisionShow,']",[' [        "http://dbpedia.org/ontology/producer"    ]'],['1.0'],['1.0'],,,,
12706,['Where does Manu cornet work?'],"['http://dbpedia.org/property/employer,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
12709,['What is the resting place of the person who is the successor of James W. Hyatt ?'],"['http://dbpedia.org/property/successor,http://dbpedia.org/ontology/restingPlace,http://dbpedia.org/ontology/Person,']",[],,,,,,
,,,,,,,,,
12711,['What is the academic journal whose editor is Stephen Law?'],"['http://dbpedia.org/property/editor,http://dbpedia.org/ontology/AcademicJournal,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12715,["From which country is Lawrence Okoye's nationality ?"],"['http://dbpedia.org/property/nationality,']",[],,,,,,
12716,['What is the base currency of Benelux ?'],"['http://dbpedia.org/property/currency,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
12719,['Which religion does the leader of Church and Wellesley follow?'],"['http://dbpedia.org/property/leaderName,http://dbpedia.org/ontology/religion,']",[],,,,,,
,,,,,,,,,
12721,['What are the broadcast areas of Mauritius Broadcasting Corporation?'],"['http://dbpedia.org/property/broadcastArea,']",[],,,,,,
12722,['which president was served by Joseph Stiglitz?'],"['http://dbpedia.org/property/president,']",[],,,,,,
,,,,,,,,,
12724,['What is the predecessor of BMW M40 ?'],"['http://dbpedia.org/property/predecessor,']",[],,,,,,
12725,['What is the former team of the football player who is the coach of 2006 Oakland Raiders season ?'],"['http://dbpedia.org/property/coach,http://dbpedia.org/ontology/formerTeam,http://dbpedia.org/ontology/AmericanFootballPlayer,']",[],,,,,,
,,,,,,,,,
12727,['Who is the partner of Rob Patterson?'],"['http://dbpedia.org/property/partner,']",[],,,,,,
12728,['Which companies published Super Mario Adventures?'],"['http://dbpedia.org/property/publisher,']",[],,,,,,
12729,['List the debut team of the baseball player who born in Houston.'],"['http://dbpedia.org/property/birthPlace,http://dbpedia.org/ontology/debutTeam,http://dbpedia.org/ontology/BaseballPlayer,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['0.5'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
12732,"['Who is the producer of album, which has the song Eclipse ?']","['http://dbpedia.org/ontology/album,http://dbpedia.org/property/producer,http://dbpedia.org/ontology/Album,']",[' [        "http://dbpedia.org/ontology/album"    ]'],['1.0'],['1.0'],,,,
12733,['List the producers who produced movies starring Michael Jackson.'],"['http://dbpedia.org/property/starring,http://dbpedia.org/property/producer,http://dbpedia.org/ontology/Film,']",[],,,,,,
12734,['What is the city  of the 2015 MLS All-Star Game and birthplace of the The Okee Dokee Brothers'],"['http://dbpedia.org/property/city,http://dbpedia.org/ontology/birthPlace,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['1.0'],['1.0'],,,,
12735,['Name the TV show whose producer is Stephen E. Ambrose and company is HBO ?'],"['http://dbpedia.org/property/producer,http://dbpedia.org/ontology/company,http://dbpedia.org/ontology/TelevisionShow,']",[' [        "http://dbpedia.org/ontology/producer"    ]'],['0.0'],['0.0'],,,,
12736,['List the school of Bobby Skinstad?'],"['http://dbpedia.org/property/school,']",[],,,,,,
12737,['Who authored the work illustrated by Hiroyuki Takei?'],"['http://dbpedia.org/ontology/illustrator,http://dbpedia.org/property/author,']",[' [        "http://dbpedia.org/ontology/author"    ]'],['0.5'],['1.0'],,,,
12738,['List the saints venerated in Islam having major shrine as Tomb of Joshua ?'],"['http://dbpedia.org/property/majorShrine,http://dbpedia.org/ontology/veneratedIn,http://dbpedia.org/ontology/Saint,']",[' [        "http://dbpedia.org/ontology/majorShrine"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
12741,['Who composed songs in the Mr Tambourine Man album?'],"['http://dbpedia.org/property/album,http://dbpedia.org/ontology/composer,http://dbpedia.org/ontology/Song,']",[],,,,,,
12742,['What is the ethnicity of Linda Hogan ?'],"['http://dbpedia.org/property/ethnicity,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
12745,['What are the movies produced by Michael Deeley?'],"['http://dbpedia.org/property/producer,http://dbpedia.org/ontology/Film,']",[],,,,,,
,,,,,,,,,
12747,['Who are the writers of South Park: The Stick of Truth?'],"['http://dbpedia.org/property/writer,']",[],,,,,,
12748,['Name the television show developed by J. Michael Straczynski and distributed by Warner Bros. Television?'],"['http://dbpedia.org/ontology/developer,http://dbpedia.org/property/distributor,http://dbpedia.org/ontology/TelevisionShow,']","[' [        ""http://dbpedia.org/ontology/occupation"",         ""http://dbpedia.org/ontology/developer""    ]']",['0.5'],['0.5'],,,,
12749,['Who directed the albums recorded in Anaheim?'],"['http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/property/director,http://dbpedia.org/ontology/Album,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['0.0'],['0.0'],,,,
12750,['List few Swedish language movies ?'],"['http://dbpedia.org/property/language,http://dbpedia.org/ontology/Film,']",[' [        "http://dbpedia.org/property/language"    ]'],['1.0'],['1.0'],,,,
12751,["What is the home town of the band which is the artist of Your Ice Cream's Dirty ?"],"['http://dbpedia.org/property/artist,http://dbpedia.org/ontology/hometown,http://dbpedia.org/ontology/Band,']",[],,,,,,
12752,['Name the members of European Go Federation?'],"['http://dbpedia.org/property/membership,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12756,['In which state is Dorchester Bay (Boston Harbor) ?'],"['http://dbpedia.org/property/state,']",[],,,,,,
12757,['Which religion followers are the members of Janata Dal?'],"['http://dbpedia.org/property/party,http://dbpedia.org/ontology/religion,']",[],,,,,,
12758,['Isaac Hayes has acted in which movies ?'],"['http://dbpedia.org/property/starring,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Film,']",[],,,,,,
12759,['Name all those buried in a place governed by a city council.'],"['http://dbpedia.org/property/governingBody,http://dbpedia.org/property/restingPlace,']",[],,,,,,
12760,['Whose wife is a presenter at WWE?'],"['http://dbpedia.org/property/presenter,http://dbpedia.org/ontology/spouse,']",[],,,,,,
12761,['What is the common nationality of Viveka Babajee anad Ronny Vencatachellum ?'],"['http://dbpedia.org/property/citizenship,http://dbpedia.org/ontology/nationality,']",[' [        "http://dbpedia.org/ontology/nationality"    ]'],['1.0'],['1.0'],,,,
12762,['What is the city nearest to the historic place whose architect is Joseph Dion?'],"['http://dbpedia.org/property/architect,http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/ontology/HistoricPlace,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12766,['list the founders of Bream Bay ?'],"['http://dbpedia.org/property/founder,']",[],,,,,,
,,,,,,,,,
12768,['What is the mascot of Galatasaray Handball Team ?'],"['http://dbpedia.org/property/mascot,']",[],,,,,,
,,,,,,,,,
12770,['What is the currency of Republic of Montenegro (1992-2006) ?'],"['http://dbpedia.org/property/currency,']",[],,,,,,
12771,['List the people who influenced the comedian who acted in Good Hair ?'],"['http://dbpedia.org/property/starring,http://dbpedia.org/ontology/influencedBy,http://dbpedia.org/ontology/Comedian,']",[],,,,,,
,,,,,,,,,
12773,['Name the commanders of military conflicts where Roundhead was one of the commander ?'],"['http://dbpedia.org/property/commander,http://dbpedia.org/ontology/commander,http://dbpedia.org/ontology/MilitaryConflict,']",[' [        "http://dbpedia.org/ontology/commander"    ]'],['1.0'],['1.0'],,,,
12774,['Bantam Spectra is the publisher of which series?'],"['http://dbpedia.org/property/publisher,http://dbpedia.org/ontology/series,']","[' [        ""http://dbpedia.org/ontology/series"",         ""http://dbpedia.org/property/publisher""    ]']",['1.0'],['1.0'],,,,
,,,,,,,,,
12776,['List the things for which the relatives of Mrunalini Kunte are known?'],"['http://dbpedia.org/ontology/relative,http://dbpedia.org/property/knownFor,']",[' [        "http://dbpedia.org/ontology/relative"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
12778,['List the scientists whose doctoral advisor is Ernest Rutherford and are known for Manhattan Project?'],"['http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/property/knownFor,http://dbpedia.org/ontology/Scientist,']",[' [        "http://dbpedia.org/ontology/doctoralAdvisor"    ]'],['1.0'],['1.0'],,,,
12779,['Directors of which movies are buried in Ronda?'],"['http://dbpedia.org/ontology/restingPlace,http://dbpedia.org/property/director,']",[' [        "http://dbpedia.org/ontology/deathPlace"    ]'],['0.0'],['0.0'],,,,
12780,['Who is married to Susan Weber Soros?'],"['http://dbpedia.org/property/spouse,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12784,['What is the genre for the developer of Interplay Entertainment?'],"['http://dbpedia.org/property/developer,http://dbpedia.org/ontology/genre,']",[' [        "http://dbpedia.org/property/developer"    ]'],['1.0'],['1.0'],,,,
12785,['What is the official residence of Sarah Kazemy ?'],"['http://dbpedia.org/property/residence,']",[],,,,,,
,,,,,,,,,
12787,['Who are the opponents of graduates of the Middle Temple?'],"['http://dbpedia.org/property/education,http://dbpedia.org/ontology/opponent,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12791,["Who is the animator of Tommy Tucker's Tooth ?"],"['http://dbpedia.org/property/animator,']",[],,,,,,
12792,"['List few schools situated in Reading, Berkshire ?']","['http://dbpedia.org/property/city,http://dbpedia.org/ontology/School,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['0.0'],['0.0'],,,,
12793,['List the honorary title given to the spouse of Lillian Disney ?'],"['http://dbpedia.org/property/spouse,http://dbpedia.org/ontology/award,']",[],,,,,,
12794,['Stan Van Gundy serves as a head coach and president for which basketball team?'],"['http://dbpedia.org/property/president,']",[],,,,,,
12795,['Who is the owner of  Chelsea F.C. ?'],"['http://dbpedia.org/property/owner,']",[],,,,,,
12796,['Which associate musical artist of Carolyn Dennis is also the composer of Motorpsycho Nitemare ?'],"['http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/property/composer,']",[' [        "http://dbpedia.org/ontology/artist"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
12799,['What is pitro Gruszka hometown ?'],"['http://dbpedia.org/property/hometown,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12804,['Name the movies directed by Stanley Kubrick and edited by Anthony Harvey?'],"['http://dbpedia.org/ontology/director,http://dbpedia.org/property/editing,http://dbpedia.org/ontology/Film,']",[' [        "http://dbpedia.org/ontology/editing"    ]'],['0.5'],['1.0'],,,,
12805,['Who developed the software which is used as operating system of Magic Trackpad ?'],"['http://dbpedia.org/ontology/operatingSystem,http://dbpedia.org/property/developer,http://dbpedia.org/ontology/Software,']",[' [        "http://dbpedia.org/ontology/operatingSystem"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12809,['Which owner of Chelsea F.C also owns Evraz ?'],"['http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/property/owner,']",[' [        "http://dbpedia.org/ontology/owner"    ]'],['0.5'],['1.0'],,,,
,,,,,,,,,
12811,['List the ethnicity of Riley Reid?'],"['http://dbpedia.org/property/ethnicity,']",[],,,,,,
12812,['List the work  edited by  Mark Stevens and directed by Joel Schumacher?'],"['http://dbpedia.org/property/editing,http://dbpedia.org/ontology/director,http://dbpedia.org/ontology/Work,']",[' [        "http://dbpedia.org/ontology/editing"    ]'],['0.5'],['1.0'],,,,
12813,['List the popular works of the author of Luther: The Calling ?'],"['http://dbpedia.org/property/author,http://dbpedia.org/ontology/notableWork,']",[],,,,,,
,,,,,,,,,
12815,["List the television shows whose network's owning company is Turner Broadcasting System?"],"['http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/property/network,http://dbpedia.org/ontology/TelevisionShow,']","[' [        ""http://dbpedia.org/ontology/company"",         ""http://dbpedia.org/property/network""    ]']",['0.5'],['0.5'],,,,
12816,['What country provides a citizenship too Newin Chidchob and Seni Pramoj?'],"['http://dbpedia.org/property/nationality,http://dbpedia.org/ontology/nationality,']",[' [        "http://dbpedia.org/ontology/orderInOffice"    ]'],['0.5'],['1.0'],,,,
,,,,,,,,,
12818,['Who is the employer of Michael M. Sears ?'],"['http://dbpedia.org/property/employer,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
12821,['List bacteria whose order (taxonomy) is Bacillales and domain is Bacteria?'],"['http://dbpedia.org/ontology/order,http://dbpedia.org/property/domain,http://dbpedia.org/ontology/Bacteria,']","[' [        ""http://dbpedia.org/property/domain"",         ""http://dbpedia.org/ontology/domain""    ]']",['0.666666666667'],['1.0'],,,,
12822,['Name the broadcast area of ITV (Thailand) ?'],"['http://dbpedia.org/property/broadcastArea,']",[],,,,,,
12823,['Philadelphia City Council is the governing body of which city?'],"['http://dbpedia.org/property/governingBody,']",[],,,,,,
12824,['What are the television shows whose Composer is Stewart Copeland?'],"['http://dbpedia.org/property/composer,http://dbpedia.org/ontology/TelevisionShow,']",[],,,,,,
12825,['For what is Abhijit Kunte known ?'],"['http://dbpedia.org/property/knownFor,']",[],,,,,,
,,,,,,,,,
12827,['What are the things built by Eristoff ?'],"['http://dbpedia.org/property/manufacturer,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12831,['Who is the successor of Quest Software ?'],"['http://dbpedia.org/property/successor,']",[],,,,,,
12832,["Which scientist's academic advisor is Georg Meissner and is known for invention of Anthrax ?"],"['http://dbpedia.org/ontology/knownFor,http://dbpedia.org/property/doctoralAdvisor,http://dbpedia.org/ontology/Scientist,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['0.0'],['0.0'],,,,
12833,['Who is the developer of the software which distributes Batman: Arkham City Lockdown ?'],"['http://dbpedia.org/property/distributor,http://dbpedia.org/property/developer,http://dbpedia.org/ontology/Software,']",[],,,,,,
12834,['What is the workplace of Christopher S. Stewart ?'],"['http://dbpedia.org/property/employer,']",[],,,,,,
12835,['Where was david Scherman trained ?'],"['http://dbpedia.org/property/training,']",[],,,,,,
12836,['What is the birthplace of Ludovic Boi which is also the residence of Fernando Augustin?'],"['http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/property/residence,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
12838,['Who is the manager of the club whose homeground is the riverside stadium?'],"['http://dbpedia.org/property/ground,http://dbpedia.org/ontology/managerClub,http://dbpedia.org/ontology/SportsManager,']",[],,,,,,
12839,["What are the american football players whose former team's coach is Jason Maas?"],"['http://dbpedia.org/property/coach,http://dbpedia.org/ontology/formerTeam,http://dbpedia.org/ontology/AmericanFootballPlayer,']",[' [        "http://dbpedia.org/ontology/team"    ]'],['0.0'],['0.0'],,,,
12840,['Name the appointer of William Clark ?'],"['http://dbpedia.org/property/appointer,']",[],,,,,,
12841,['Name the team of Michael springer ?'],"['http://dbpedia.org/property/team,']",[],,,,,,
12842,['Who was the president at the time when both Carl Stokes and Joseph Stiglitz held a position in US political framework?'],"['http://dbpedia.org/property/president,http://dbpedia.org/property/president,']",[],,,,,,
12843,['What is the governing body of Fort Monroe ?'],"['http://dbpedia.org/property/governingBody,']",[],,,,,,
,,,,,,,,,
12845,['Name the person who died in Fair Lane ?'],"['http://dbpedia.org/property/deathPlace,http://dbpedia.org/ontology/Person,']",[],,,,,,
,,,,,,,,,
12847,['Name the actor of Soylent Green to which Lydia Clarke is married ?'],"['http://dbpedia.org/property/spouse,http://dbpedia.org/ontology/starring,']",[' [        "http://dbpedia.org/ontology/spouse"    ]'],['0.5'],['1.0'],,,,
12848,['Name the artist who made Dream Dancing and is often associated with Joe Pass?'],"['http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/property/artist,']",[' [        "http://dbpedia.org/ontology/artist"    ]'],['0.5'],['1.0'],,,,
,,,,,,,,,
12850,"['What religion do the politicians follow, who graduated from the Yokkohama Nationaal University?']","['http://dbpedia.org/property/almaMater,http://dbpedia.org/ontology/religion,http://dbpedia.org/ontology/Politician,']",[' [        "http://dbpedia.org/ontology/country"    ]'],['0.5'],['1.0'],,,,
,,,,,,,,,
12852,['Name the islands that belong to the archipelago whose largest city is Papeete?'],"['http://dbpedia.org/ontology/largestCity,http://dbpedia.org/property/archipelago,']",[' [        "http://dbpedia.org/property/city"    ]'],['0.0'],['0.0'],,,,
12853,['What are some books whose cover illustration is designed by Marshall Arisman?'],"['http://dbpedia.org/property/coverArtist,http://dbpedia.org/ontology/Book,']",[],,,,,,
12854,['Name the people who were in a youth club managed by Luis Enrique ?'],"['http://dbpedia.org/property/manager,http://dbpedia.org/property/youthclubs,']",[' [        "http://dbpedia.org/ontology/team"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
12856,['What is the region served by the governor of Stephen L.R. McNichols ?'],"['http://dbpedia.org/property/governor,http://dbpedia.org/ontology/region,']",[],,,,,,
,,,,,,,,,
12858,['Purnima Banerjee and Rishang Keishing are politicians of what party ?'],"['http://dbpedia.org/property/party,http://dbpedia.org/ontology/party,']",[' [        "http://dbpedia.org/ontology/party"    ]'],['1.0'],['1.0'],,,,
12859,['Name the organization which developed iPhone OS and the XNU?'],"['http://dbpedia.org/property/developer,http://dbpedia.org/ontology/developer,']",[' [        "http://dbpedia.org/ontology/developer"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
12862,['List the series of the books whose author is K. W. Jeter.'],"['http://dbpedia.org/property/author,http://dbpedia.org/ontology/series,http://dbpedia.org/ontology/Book,']",[],,,,,,
,,,,,,,,,
12864,['Of which countries  does Viveka Babajee have citizenship?'],"['http://dbpedia.org/property/citizenship,']",[],,,,,,
12865,['Which university attended by Donn Barber and education institute of Jack McGregor ?'],"['http://dbpedia.org/property/education,http://dbpedia.org/ontology/education,']",[' [        "http://dbpedia.org/ontology/country"    ]'],['0.5'],['1.0'],,,,
12866,['Who are in the liang chow club?'],"['http://dbpedia.org/property/club,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12870,"['Which military unit garrison is Arlington County, Virginia and The Pentagon?']","['http://dbpedia.org/ontology/garrison,http://dbpedia.org/property/garrison,http://dbpedia.org/ontology/MilitaryUnit,']",[' [        "http://dbpedia.org/ontology/garrison"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
12873,['What is the alma mater of the scientist  whose PhD advisor is Jean-Claude Latombe ?'],"['http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/property/almaMater,http://dbpedia.org/ontology/Scientist,']",[' [        "http://dbpedia.org/ontology/almaMater"    ]'],['0.0'],['0.0'],,,,
12874,["Which magazine's editor's official residence is Playboy Mansion?"],"['http://dbpedia.org/ontology/residence,http://dbpedia.org/property/editor,http://dbpedia.org/ontology/Magazine,']",[' [        "http://dbpedia.org/ontology/residence"    ]'],['1.0'],['1.0'],,,,
12875,['What are the television shows telecasted on the network which has headquarters at Atlanta?'],"['http://dbpedia.org/property/headquarters,http://dbpedia.org/property/network,http://dbpedia.org/ontology/TelevisionShow,']",[' [        "http://dbpedia.org/property/headquarters"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
12877,['Where was William anthony trained ?'],"['http://dbpedia.org/property/training,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12882,['What is the deathplace of the Anatoly Kharlampiyev which is also the death place of  Lyudmila Buldakova?'],"['http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/deathPlace,']",[],,,,,,
,,,,,,,,,
12884,['What are the professions of Frederick Frelinghuysen (general) ?'],"['http://dbpedia.org/property/occupation,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12889,['Martin AN/GSG-5 is a part of the building in which city?'],"['http://dbpedia.org/ontology/part,http://dbpedia.org/resource/Martin_AN/GSG-5_Battery_Integration_and_Radar_Display_Equipment,http://dbpedia.org/property/district,http://dbpedia.org/ontology/Building,']",[],,,,,,
12890,['Which non fictional subject of Thud is the athletics of PATTS College of Aeronautics ?'],"['http://dbpedia.org/ontology/nonFictionSubject,http://dbpedia.org/property/athletics,']",[' [        "http://dbpedia.org/ontology/athletics"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
12892,['In which races does Coneygree compete?'],"['http://dbpedia.org/property/race,']",[],,,,,,
12893,["Who was the designer of john madden Football '92 ?"],"['http://dbpedia.org/property/designer,']",[],,,,,,
,,,,,,,,,
12895,['In which state is the alma mater of Ben Ysursa located ?'],"['http://dbpedia.org/property/almaMater,http://dbpedia.org/ontology/state,']",[],,,,,,
12896,['Which artist married to Lee Krasner?'],"['http://dbpedia.org/property/spouse,http://dbpedia.org/ontology/Artist,']",[],,,,,,
,,,,,,,,,
12898,['Whose youth clubs used to participate in Argentine Primera Division?'],"['http://dbpedia.org/property/league,http://dbpedia.org/property/youthclubs,']",[],,,,,,
12899,['Who appointed both John Drayton and William Clark to their respective offices?'],"['http://dbpedia.org/property/appointer,http://dbpedia.org/property/appointer,']",[],,,,,,
,,,,,,,,,
12901,['Who debuted their career in a team coached by Chip Kelly?'],"['http://dbpedia.org/property/coach,http://dbpedia.org/ontology/debutTeam,']",[],,,,,,
12902,["Which predecessor of the PlayStation 4 is also the developer of Oddworld: Munch's Oddysee?"],"['http://dbpedia.org/property/predecessor,http://dbpedia.org/ontology/developer,']",[' [        "http://dbpedia.org/ontology/predecessor"    ]'],['0.5'],['1.0'],,,,
12903,['Name few movies directed by Tim Burton ?'],"['http://dbpedia.org/property/director,http://dbpedia.org/ontology/Film,']",[],,,,,,
,,,,,,,,,
12905,['Who is the owner of the bank which owns Bloomberg Radio?'],"['http://dbpedia.org/ontology/owner,http://dbpedia.org/property/owner,http://dbpedia.org/ontology/Bank,']",[' [        "http://dbpedia.org/ontology/owner"    ]'],['1.0'],['1.0'],,,,
12906,['To which political party does the successor of Radhabinod Koijam belong?'],"['http://dbpedia.org/property/successor,http://dbpedia.org/property/party,']",[],,,,,,
,,,,,,,,,
12908,"['Who is the architect of Red House, London ?']","['http://dbpedia.org/property/architect,']",[],,,,,,
,,,,,,,,,
12910,['Who is the owner of Bloomberg L.P. ?'],"['http://dbpedia.org/property/owner,']",[],,,,,,
12911,['What is the home stadium of the soccer club seasons whose chairman is Merritt Paulson?'],"['http://dbpedia.org/property/chairman,http://dbpedia.org/ontology/homeStadium,http://dbpedia.org/ontology/SoccerClubSeason,']",[],,,,,,
12912,['What is the government type of Kumta ?'],"['http://dbpedia.org/property/governmentType,']",[],,,,,,
12913,['Name the driver who was at pole in 1997 Canadian Grand Prix and also 1994 Spanish Grand Prix ?'],"['http://dbpedia.org/property/poleDriver,http://dbpedia.org/ontology/poleDriver,']",[' [        "http://dbpedia.org/property/date"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
12915,['What currencies are used in the country whose capital is Podgorica?'],"['http://dbpedia.org/ontology/capital,http://dbpedia.org/property/currency,']",[' [        "http://dbpedia.org/ontology/capital"    ]'],['1.0'],['1.0'],,,,
